accession,plant_num,plant_id,institution,expt_type,expt_ID,tray,row,column,parent_plant_id,facility,seed_stock_location,seed_quantity,isolation_id,comments,comments.orig,used_in_exptID
SALK_088114C,1B,CofC_S11Farm_1046,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_63,>>100,,plantum=1B|  other comments ,,
SALK_088114C,1C,CofC_S11Farm_1047,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_73,50,,plantum=1C|  other comments ,,
SALK_088140C,1,CofC_S11Farm_1048,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_088140C,2,CofC_S11Farm_1049,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_74,90,I11-G03-23,plantum=2|  other comments ,,
SALK_088140C,3,CofC_S11Farm_1050,CofC,DF,1,,,,,NGH-COFC,,,I11-V06-4,plantum=3|  other comments ,,
SALK_088253C,1A,CofC_S11Farm_1051,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_5,30,,plantum=1A|  other comments ,,
SALK_088253C,1B,CofC_S11Farm_1052,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_59,100,,plantum=1B|  other comments ,,
SALK_088253C,2A,CofC_S11Farm_1053,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_7,100,I11-G02-10,plantum=2A|  other comments ,,
SALK_088253C,2B,CofC_S11Farm_1054,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_79,100,,plantum=2B|  other comments ,,
SALK_088429C,2,CofC_S11Farm_1055,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_42,80,,plantum=2|  other comments two DNA isolations labeled plant #2,two DNA isolations labeled plant #2,
SALK_088429C,1A,CofC_S11Farm_1056,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_59,100,I11-W01-7,plantum=1A|  other comments ,,
SALK_088429C,1B,CofC_S11Farm_1057,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_37,100,,plantum=1B|  other comments ,,
SALK_088551C,1,CofC_S11Farm_1058,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_60,>100,I12-V04-13,plantum=1|  other comments ,,
SALK_088786C,,CofC_S11Farm_1059,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_088888C,2,CofC_S11Farm_1060,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_38,80,I11-V04-8,plantum=2|  other comments ,,
SALK_088888C,1A,CofC_S11Farm_1061,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1A|  other comments Tissue and seed samples labeled the same,Tissue and seed samples labeled the same,
SALK_088888C,1B,CofC_S11Farm_1062,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments Tissue and seed samples labeled the same,Tissue and seed samples labeled the same,
SALK_089300C,2,CofC_S11Farm_1063,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_70,50,I11-G05-23,plantum=2|  other comments ,,
SALK_089300C,1A,CofC_S11Farm_1064,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_81,>100,,plantum=1A|  other comments ,,
SALK_089300C,1B,CofC_S11Farm_1065,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_66,120,,plantum=1B|  other comments ,,
SALK_089300C,1C,CofC_S11Farm_1066,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_75,40,,plantum=1C|  other comments ,,
SALK_089300C,2H,CofC_S11Farm_1067,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_20,>100,,plantum=2H|  other comments ,,
SALK_089785C,1A,CofC_S11Farm_1068,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_40,50,I12-G04-18,plantum=1A|  other comments ,,
SALK_089785C,1B,CofC_S11Farm_1069,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_089785C,2A,CofC_S11Farm_1070,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_39,100,,plantum=2A|  other comments ,,
SALK_089785C,2B,CofC_S11Farm_1071,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2B|  other comments ,,
SALK_089798C,1,CofC_S11Farm_1072,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_76,40,,plantum=1|  other comments ,,
SALK_089798C,2,CofC_S11Farm_1073,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_71,50,I11-G03-28,plantum=2|  other comments ,,
SALK_089917C,3,CofC_S11Farm_1074,CofC,DF,1,,,,,NGH-COFC,,,I11-L14-29,plantum=3|  other comments ,,
SALK_089917C,1A,CofC_S11Farm_1075,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_67,60,,plantum=1A|  other comments ,,
SALK_089917C,1B,CofC_S11Farm_1076,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_72,70,I11-V10-13,plantum=1B|  other comments ,,
SALK_089917C,2A,CofC_S11Farm_1077,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_5,20,I11-G04-6,plantum=2A|  other comments ,,
SALK_089917C,2B,CofC_S11Farm_1078,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_52,100,,plantum=2B|  other comments ,,
SALK_089992C,,CofC_S11Farm_1079,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments DNG,DNG,
SALK_090239C,1,CofC_S11Farm_1080,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_42,100,I11-W03-19,plantum=1|  other comments ,,
SALK_090239C,1H,CofC_S11Farm_1081,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_35,100,I11-V12-14,plantum=1H|  other comments ,,
SALK_090508C,1,CofC_S11Farm_1082,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_55,>100,,plantum=1|  other comments ,,
SALK_090508C,2,CofC_S11Farm_1083,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_55,130,I12-G05-24,plantum=2|  other comments ,,
SALK_090909C,,CofC_S11Farm_1084,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments DNG,DNG,
SALK_090939C,,CofC_S11Farm_1085,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_091066C,1A,CofC_S11Farm_1086,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_28,100,,plantum=1A|  other comments ,,
SALK_091066C,1B,CofC_S11Farm_1087,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_52,100,,plantum=1B|  other comments ,,
SALK_091066C,2A,CofC_S11Farm_1088,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_33,100,,plantum=2A|  other comments ,,
SALK_091066C,2B,CofC_S11Farm_1089,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_78,100,I11-W02-14,plantum=2B|  other comments ,,
SALK_091133C,1A,CofC_S11Farm_1090,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_69,50,,plantum=1A|  other comments ,,
SALK_091133C,1B,CofC_S11Farm_1091,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_091133C,2A,CofC_S11Farm_1092,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_74,50,,plantum=2A|  other comments ,,
SALK_091133C,2B,CofC_S11Farm_1093,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_79,100,I11-G03-30,plantum=2B|  other comments ,,
SALK_091532C,1,CofC_S11Farm_1094,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_73,30,,plantum=1|  other comments ,,
SALK_091532C,2,CofC_S11Farm_1095,CofC,DF,1,,,,,NGH-COFC,,,I12-G06-21,plantum=2|  other comments ,,
SALK_091532C,2A,CofC_S11Farm_1096,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_31,120,,plantum=2A|  other comments ,,
SALK_091532C,2B,CofC_S11Farm_1097,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_59,100,I11-G04-11,plantum=2B|  other comments ,,
SALK_091887C,1,CofC_S11Farm_1098,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_65,100,I11-G03-2,plantum=1|  other comments ,,
SALK_091887C,1H,CofC_S11Farm_1099,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_67,100,I12-V04-9,plantum=1H|  other comments ,,
SALK_092097C,1,CofC_S11Farm_1100,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_70,100,,plantum=1|  other comments ,,
SALK_092097C,2,CofC_S11Farm_1101,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_52,75,I11-G04-4,plantum=2|  other comments ,,
SALK_092654C,2,CofC_S11Farm_1102,CofC,DF,1,,,,,NGH-COFC,,,I12-K06-2,plantum=2|  other comments ,,
SALK_092654C,3,CofC_S11Farm_1103,CofC,DF,1,,,,,NGH-COFC,,,I11-V04-1,plantum=3|  other comments ,,
SALK_092654C,1A,CofC_S11Farm_1104,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_27,60,I11-V13-1,plantum=1A|  other comments ,,
SALK_092654C,1B,CofC_S11Farm_1105,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_68,20,,plantum=1B|  other comments ,,
SALK_092654C,2A,CofC_S11Farm_1106,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_32,100,,plantum=2A|  other comments ,,
SALK_092654C,2B,CofC_S11Farm_1107,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2B|  other comments ,,
SALK_092758C,1,CofC_S11Farm_1108,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_33,>100,I12-V04-2,plantum=1|  other comments ,,
SALK_092897C,1,CofC_S11Farm_1109,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_46,80,I11-L14-23,plantum=1|  other comments ,,
SALK_092897C,1H,CofC_S11Farm_1110,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1H|  other comments ,,
SALK_092897C,2A,CofC_S11Farm_1111,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_10,10,,plantum=2A|  other comments ,,
SALK_092897C,2B,CofC_S11Farm_1112,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_53,60,I12-G06-19,plantum=2B|  other comments ,,
SALK_093023C,1,CofC_S11Farm_1113,CofC,DF,1,,,,,NGH-COFC,,,I11-V04-3,plantum=1|  other comments ,,
SALK_093360C,1,CofC_S11Farm_1114,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_43,20,,plantum=1|  other comments ,,
SALK_093360C,2,CofC_S11Farm_1115,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_72,50,,plantum=2|  other comments ,,
SALK_093360C,1A,CofC_S11Farm_1116,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_60,100,I11-G02-26,plantum=1A|  other comments ,,
SALK_093390C,1,CofC_S11Farm_1117,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_67,100,I11-G03-9,plantum=1|  other comments ,,
SALK_093390C,2,CofC_S11Farm_1118,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_56,>100,I12-K02-7,plantum=2|  other comments ,,
SALK_093390C,1H,CofC_S11Farm_1119,CofC,DF,1,,,,,NGH-COFC,Hanna_Box03_4,>100,,plantum=1H|  other comments ,,
SALK_093499C,1A,CofC_S11Farm_1120,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_31,40,,plantum=1A|  other comments ,,
SALK_093499C,1B,CofC_S11Farm_1121,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_62,100,I12-G04-10,plantum=1B|  other comments ,,
SALK_093499C,1C,CofC_S11Farm_1122,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_76,100,,plantum=1C|  other comments ,,
SALK_093499C,1H,CofC_S11Farm_1123,CofC,DF,1,,,,,NGH-COFC,,,I12-V03-2,plantum=1H|  other comments ,,
SALK_093499C,2A,CofC_S11Farm_1124,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_32,40,,plantum=2A|  other comments ,,
SALK_093499C,2B,CofC_S11Farm_1125,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_10,100,I11-V10-2,plantum=2B|  other comments ,,
SALK_093876C,1,CofC_S11Farm_1126,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_31,80,I12-K05-11,plantum=1|  other comments ,,
SALK_093876C,2,CofC_S11Farm_1127,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_14,30,,plantum=2|  other comments ,,
SALK_093946C,1,CofC_S11Farm_1128,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_57,80,I11-V11-15,plantum=1|  other comments ,,
SALK_093946C,2,CofC_S11Farm_1129,CofC,DF,1,,,,,NGH-COFC,,,I11-G04-1,plantum=2|  other comments ,,
SALK_093946C,1H,CofC_S11Farm_1130,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_16,30,,plantum=1H|  other comments ,,
SALK_093993C,1,CofC_S11Farm_1131,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_34,150,I12-G03-27,plantum=1|  other comments ,,
SALK_093993C,1H,CofC_S11Farm_1132,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_23,50,I12-K03-7,plantum=1H|  other comments ,,
SALK_093993C,2A,CofC_S11Farm_1133,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_76,100,,plantum=2A|  other comments ,,
SALK_093993C,2B,CofC_S11Farm_1134,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_47,20,I11-V13-9,plantum=2B|  other comments ,,
SALK_094246C,,CofC_S11Farm_1135,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_094400C,,CofC_S11Farm_1136,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_094496C,,CofC_S11Farm_1137,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_094623C,1,CofC_S11Farm_1138,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_54,50,,plantum=1|  other comments ,,
SALK_094623C,4,CofC_S11Farm_1139,CofC,DF,1,,,,,NGH-COFC,S11_BoxH_65,50,I11-L14-20,plantum=4|  other comments ,,
SALK_094623C,2A,CofC_S11Farm_1140,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_47,60,,plantum=2A|  other comments ,,
SALK_094623C,2B,CofC_S11Farm_1141,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_74,50,I11-G04-18,plantum=2B|  other comments ,,
SALK_094844C,2,CofC_S11Farm_1142,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_60,110,,plantum=2|  other comments ,,
SALK_094844C,3,CofC_S11Farm_1143,CofC,DF,1,,,,,NGH-COFC,,,I11-V11-1,plantum=3|  other comments two tubes of seed labeled #3 both in Hannas box,two tubes of seed labeled #3 both in Hannas box,
SALK_094844C,4,CofC_S11Farm_1144,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_44,>100,I11-V07-4,plantum=4|  other comments ,,
SALK_094844C,1A,CofC_S11Farm_1145,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_60,>100,,plantum=1A|  other comments ,,
SALK_094844C,1B,CofC_S11Farm_1146,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_41,100,,plantum=1B|  other comments ,,
SALK_094844C,1H,CofC_S11Farm_1147,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_35,50,,plantum=1H|  other comments ,,
SALK_094844C,3H,CofC_S11Farm_1148,CofC,DF,1,,,,,NGH-COFC,,,I12-K03-15,plantum=3H|  other comments two tubes of seed labeled #3 both in Hannas box,two tubes of seed labeled #3 both in Hannas box,
SALK_094864C,2,CofC_S11Farm_1150,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_54,30,,plantum=2|  other comments ,,
SALK_094864C,1A,CofC_S11Farm_1151,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_71,100,,plantum=1A|  other comments ,,
SALK_094864C,1B,CofC_S11Farm_1152,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_72,90,,plantum=1B|  other comments ,,
SALK_094864C,2H,CofC_S11Farm_1153,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_13,>100,I12-K02-1,plantum=2H|  other comments ,,
SALK_094988C,1,CofC_S11Farm_1154,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_57,>100,I12-V04-4,plantum=1|  other comments ,,
SALK_094988C,2,CofC_S11Farm_1155,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_53,>100,,plantum=2|  other comments ,,
SALK_094988C,3,CofC_S11Farm_1156,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_57,100,,plantum=3|  other comments ,,
SALK_094988C,4,CofC_S11Farm_1157,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_51,100,,plantum=4|  other comments ,,
SALK_095092C,1,CofC_S11Farm_1158,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_35,80,I12-W05-9,plantum=1|  other comments ,,
SALK_095299C,1A,CofC_S11Farm_1159,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_10,150,I12-G02-29,plantum=1A|  other comments ,,
SALK_095299C,1B,CofC_S11Farm_1160,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_51,100,,plantum=1B|  other comments ,,
SALK_095299C,2A,CofC_S11Farm_1161,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_11,80,,plantum=2A|  other comments ,,
SALK_095299C,2B,CofC_S11Farm_1162,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_49,100,,plantum=2B|  other comments ,,
SALK_095484C,1,CofC_S11Farm_1163,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_38,100,,plantum=1|  other comments ,,
SALK_095484C,2,CofC_S11Farm_1164,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_31,100,I11-G03-6,plantum=2|  other comments ,,
SALK_095643C,1,CofC_S11Farm_1165,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_095643C,2,CofC_S11Farm_1166,CofC,DF,1,,,,,NGH-COFC,,,I11-W04-4,plantum=2|  other comments ,,
SALK_095643C,1A,CofC_S11Farm_1167,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1A|  other comments ,,
SALK_095643C,1B,CofC_S11Farm_1168,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_095643C,2H,CofC_S11Farm_1169,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2H|  other comments ,,
SALK_095775C,1A,CofC_S11Farm_1170,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_71,100,I11-G02-17,plantum=1A|  other comments ,,
SALK_095775C,1B,CofC_S11Farm_1171,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_095775C,2A,CofC_S11Farm_1172,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2A|  other comments ,,
SALK_095775C,2B,CofC_S11Farm_1173,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_40,75,,plantum=2B|  other comments ,,
SALK_096606C,1,CofC_S11Farm_1174,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_56,100,I11-G05-20,plantum=1|  other comments ,,
SALK_096810C,1,CofC_S11Farm_1175,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_74,100,I12-L08-8,plantum=1|  other comments ,,
SALK_096810C,2,CofC_S11Farm_1176,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_41,90,,plantum=2|  other comments ,,
SALK_096810C,1H,CofC_S11Farm_1177,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_76,>100,I12-G06-5,plantum=1H|  other comments ,,
SALK_097435C,1A,CofC_S11Farm_1178,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_73,5,,plantum=1A|  other comments ,,
SALK_097435C,1B,CofC_S11Farm_1179,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_76,150,,plantum=1B|  other comments ,,
SALK_097435C,2A,CofC_S11Farm_1180,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_72,20,I11-G05-22,plantum=2A|  other comments ,,
SALK_097435C,2B,CofC_S11Farm_1181,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2B|  other comments ,,
SALK_098016C,,CofC_S11Farm_1182,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_098383C,2,CofC_S11Farm_1183,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_66,>100,I11-G01-19,plantum=2|  other comments ,,
SALK_098383C,3,CofC_S11Farm_1184,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_71,20,,plantum=3|  other comments ,,
SALK_098383C,4,CofC_S11Farm_1185,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_73,3,,plantum=4|  other comments ,,
SALK_098383C,1A,CofC_S11Farm_1186,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_40,50,,plantum=1A|  other comments ,,
SALK_098383C,1B,CofC_S11Farm_1187,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_098505C,2,CofC_S11Farm_1188,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_56,100,I11-G04-30,plantum=2|  other comments ,,
SALK_098505C,1A,CofC_S11Farm_1189,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_55,>100,I11-V10-15,plantum=1A|  other comments ,,
SALK_098505C,1B,CofC_S11Farm_1190,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_55,>100,,plantum=1B|  other comments ,,
SALK_098531C,1A,CofC_S11Farm_1191,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_3,100,I11-G05-15,plantum=1A|  other comments ,,
SALK_098531C,1B,CofC_S11Farm_1192,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_098531C,2A,CofC_S11Farm_1193,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_2,50,,plantum=2A|  other comments ,,
SALK_098531C,2B,CofC_S11Farm_1194,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2B|  other comments ,,
SALK_098702C,1,CofC_S11Farm_1195,CofC,DF,1,,,,,NGH-COFC,,,I12-G05-20,plantum=1|  other comments ,,
SALK_098702C,2,CofC_S11Farm_1196,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_21,100,I11-V11-2,plantum=2|  other comments ,,
SALK_098706C,1,CofC_S11Farm_1197,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_63,35,,plantum=1|  other comments tissue in box K,tissue in box K,
SALK_098706C,2,CofC_S11Farm_1198,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_73,100,,plantum=2|  other comments ,,
SALK_098909C,,CofC_S11Farm_1199,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_099356C,1,CofC_S11Farm_1200,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_099356C,2,CofC_S11Farm_1201,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_2,2,,plantum=2|  other comments ,,
SALK_099356C,1A,CofC_S11Farm_1202,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_10,15,,plantum=1A|  other comments ,,
SALK_099356C,1B,CofC_S11Farm_1203,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_62,20,I12-W06-23,plantum=1B|  other comments ,,
SALK_099462C,1A,CofC_S11Farm_1204,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1A|  other comments ,,
SALK_099462C,1B,CofC_S11Farm_1205,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_29,100,,plantum=1B|  other comments ,,
SALK_099462C,2A,CofC_S11Farm_1206,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_76,>100,I12-G06-30,plantum=2A|  other comments ,,
SALK_099462C,2B,CofC_S11Farm_1207,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_30,50,,plantum=2B|  other comments ,,
SALK_099500C,1A,CofC_S11Farm_1208,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_78,30,,plantum=1A|  other comments ,,
SALK_099500C,1B,CofC_S11Farm_1209,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_64,100,I12-W05-6,plantum=1B|  other comments ,,
SALK_099500C,2A,CofC_S11Farm_1210,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_77,10,,plantum=2A|  other comments ,,
SALK_099500C,2B,CofC_S11Farm_1211,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_58,90,,plantum=2B|  other comments ,,
SALK_099843C,2,CofC_S11Farm_1212,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_32,80,,plantum=2|  other comments ,,
SALK_099843C,1A,CofC_S11Farm_1213,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1A|  other comments ,,
SALK_099843C,1B,CofC_S11Farm_1214,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_46,100,I12-G04-3,plantum=1B|  other comments ,,
SALK_099843C,1C,CofC_S11Farm_1215,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_74,30,,plantum=1C|  other comments ,,
SALK_099843C,1D,CofC_S11Farm_1216,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_55,50,I12-K01-5,plantum=1D|  other comments ,,
SALK_099847C,2,CofC_S11Farm_1217,CofC,DF,1,,,,,NGH-COFC,,,I11-V02-2,plantum=2|  other comments ,,
SALK_099847C,1A,CofC_S11Farm_1218,CofC,DF,1,,,,,NGH-COFC,,,I12-G03-20,plantum=1A|  other comments ,,
SALK_099847C,1B,CofC_S11Farm_1219,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_20,30,I11-W03-9,plantum=1B|  other comments ,,
SALK_100047C,2,CofC_S11Farm_1220,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_33,100,,plantum=2|  other comments ,,
SALK_100047C,1A,CofC_S11Farm_1221,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_39,100,,plantum=1A|  other comments ,,
SALK_100047C,1B,CofC_S11Farm_1222,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_2,,I12-W05-19,plantum=1B|  other comments ,,
SALK_100047C,2H,CofC_S11Farm_1223,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_26,50,,plantum=2H|  other comments ,,
SALK_100993C,1B,CofC_S11Farm_1224,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_37,100,,plantum=1B|  other comments ,,
SALK_100993C,2A,CofC_S11Farm_1225,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_35,40,I11-V13-6,plantum=2A|  other comments ,,
SALK_100993C,2B,CofC_S11Farm_1226,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2B|  other comments ,,
SALK_101082C,1,CofC_S11Farm_1227,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_80,>100,I12-V04-11,plantum=1|  other comments ,,
SALK_101474C,1A,CofC_S11Farm_1228,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_2,100,I11-G02-29,plantum=1A|  other comments ,,
SALK_101474C,1B,CofC_S11Farm_1229,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_101474C,1H,CofC_S11Farm_1230,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1H|  other comments ,,
