"exptid","accession","institution","facility","flat","row","column","expttype","ko.status","replicate","GC_locale","parent_id","phenotype","value","comments","treatment"
"1a2","SALK_023429C","CofC","COFC-GC4",19,"F",2,"1ENVT_GC","Single",1,"GC4","CofC_SF01_0223","diameter.at.bolt",34.1,"","standard GC"
"1a2","SALK_023429C","CofC","COFC-GC4",23,"C",1,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0065","diameter.at.bolt",20.9,"","standard GC"
"1a2","SALK_023433C","BC","BC-GC5",1,"G",4,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0066","diameter.at.bolt",55.36,"","standard GC"
"1a2","SALK_023433C","BC","BC-GC6",7,"C",5,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0066","diameter.at.bolt",49.16,"","standard GC"
"1a2","SALK_023433C","CofC","COFC-GC1",6,"K",6,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0066","diameter.at.bolt",39.7,"","standard GC"
"1a2","SALK_023433C","CofC","COFC-GC2",10,"D",1,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0066","diameter.at.bolt",39.8,"","standard GC"
"1a2","SALK_023433C","CofC","COFC-GC3",18,"J",1,"1ENVT_GC","Unknown",1,"GC3","BC_S11Farm_0066","diameter.at.bolt",25,"","standard GC"
"1a2","SALK_023433C","CofC","COFC-GC4",22,"A",4,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0066","diameter.at.bolt",25.3,"","standard GC"
"1a2","SALK_023458C","BC","BC-GC5",1,"C",3,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0068","diameter.at.bolt",51.36,"","standard GC"
"1a2","SALK_023458C","BC","BC-GC6",7,"J",2,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0068","diameter.at.bolt",48.58,"","standard GC"
"1a2","SALK_023458C","CofC","COFC-GC1",1,"C",1,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0068","diameter.at.bolt",33.2,"","standard GC"
"1a2","SALK_023458C","CofC","COFC-GC2",8,"J",4,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0068","diameter.at.bolt",27.4,"","standard GC"
"1a2","SALK_023458C","CofC","COFC-GC3",14,"L",3,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0068","diameter.at.bolt",32.9,"","standard GC"
"1a2","SALK_023458C","CofC","COFC-GC4",19,"F",3,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0068","diameter.at.bolt",31.8,"","standard GC"
"1a2","SALK_023463C","BC","BC-GC5",1,"C",1,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0431","diameter.at.bolt",40.14,"","standard GC"
"1a2","SALK_023463C","BC","BC-GC6",7,"K",3,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0431","diameter.at.bolt",60.57,"","standard GC"
"1a2","SALK_023463C","CofC","COFC-GC1",2,"A",1,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0431","diameter.at.bolt",19.8,"","standard GC"
"1a2","SALK_023463C","CofC","COFC-GC2",10,"G",6,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0431","diameter.at.bolt",37.8,"","standard GC"
"1a2","SALK_023463C","CofC","COFC-GC3",13,"G",3,"1ENVT_GC","Single",2,"GC3","BC_S11Farm_0431","diameter.at.bolt",29.1,"","standard GC"
"1a2","SALK_023463C","CofC","COFC-GC4",19,"K",3,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0431","diameter.at.bolt",29,"","standard GC"
"1a2","SALK_023473C","BC","BC-GC5",1,"I",4,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0069","diameter.at.bolt",43.92,"","standard GC"
"1a2","SALK_023473C","BC","BC-GC6",7,"H",6,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0069","diameter.at.bolt",37.88,"","standard GC"
"1a2","SALK_023473C","CofC","COFC-GC1",1,"C",5,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0069","diameter.at.bolt",23.8,"","standard GC"
"1a2","SALK_023473C","CofC","COFC-GC2",10,"G",1,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0069","diameter.at.bolt",24.1,"","standard GC"
"1a2","SALK_023473C","CofC","COFC-GC3",16,"D",5,"1ENVT_GC","Unknown",1,"GC3","BC_S11Farm_0069","diameter.at.bolt",34.7,"","standard GC"
"1a2","SALK_023473C","CofC","COFC-GC4",23,"I",6,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0069","diameter.at.bolt",28.2,"","standard GC"
"1a2","SALK_023522C","BC","BC-GC5",1,"J",1,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0071","diameter.at.bolt",42.03,"","standard GC"
"1a2","SALK_023522C","BC","BC-GC6",7,"D",4,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0071","diameter.at.bolt",NA,"","standard GC"
"1a2","SALK_023522C","CofC","COFC-GC1",2,"K",6,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0071","diameter.at.bolt",22,"","standard GC"
"1a2","SALK_023522C","CofC","COFC-GC2",9,"L",2,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0071","diameter.at.bolt",23.1,"","standard GC"
"1a2","SALK_023522C","CofC","COFC-GC3",18,"H",3,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0071","diameter.at.bolt",27.9,"","standard GC"
"1a2","SALK_023522C","CofC","COFC-GC4",21,"F",4,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0071","diameter.at.bolt",27.7,"","standard GC"
"1a2","SALK_023529C","BC","BC-GC5",1,"F",6,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0072","diameter.at.bolt",35.16,"","standard GC"
"1a2","SALK_023529C","BC","BC-GC6",7,"G",4,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0072","diameter.at.bolt",55.95,"","standard GC"
"1a2","SALK_023529C","CofC","COFC-GC1",2,"K",4,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0072","diameter.at.bolt",27.8,"","standard GC"
"1a2","SALK_023529C","CofC","COFC-GC2",8,"C",6,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0072","diameter.at.bolt",28.1,"","standard GC"
"1a2","SALK_023529C","CofC","COFC-GC3",17,"B",2,"1ENVT_GC","Unknown",1,"GC3","BC_S11Farm_0072","diameter.at.bolt",25.7,"","standard GC"
"1a2","SALK_023529C","CofC","COFC-GC4",19,"J",3,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0072","diameter.at.bolt",39.9,"","standard GC"
"1a2","SALK_023547C","BC","BC-GC5",1,"E",2,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0073","diameter.at.bolt",55.58,"","standard GC"
"1a2","SALK_023547C","BC","BC-GC6",7,"C",1,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0073","diameter.at.bolt",34.11,"","standard GC"
"1a2","SALK_023547C","CofC","COFC-GC1",5,"J",2,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0073","diameter.at.bolt",32.1,"","standard GC"
"1a2","SALK_023547C","CofC","COFC-GC3",13,"I",3,"1ENVT_GC","Unknown",2,"GC3","BC_S11Farm_0073","diameter.at.bolt",14.2,"","standard GC"
"1a2","SALK_023547C","CofC","COFC-GC4",23,"J",6,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0073","diameter.at.bolt",29.4,"","standard GC"
"1a2","SALK_023571C","BC","BC-GC5",1,"E",4,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0075","diameter.at.bolt",46.55,"","standard GC"
"1a2","SALK_023571C","BC","BC-GC6",7,"A",5,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0075","diameter.at.bolt",43.42,"","standard GC"
"1a2","SALK_023571C","CofC","COFC-GC1",2,"E",6,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0075","diameter.at.bolt",24.3,"","standard GC"
"1a2","SALK_023571C","CofC","COFC-GC2",8,"A",3,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0075","diameter.at.bolt",18.7,"","standard GC"
"1a2","SALK_023571C","CofC","COFC-GC3",15,"C",1,"1ENVT_GC","Unknown",1,"GC3","BC_S11Farm_0075","diameter.at.bolt",27.1,"","standard GC"
"1a2","SALK_023571C","CofC","COFC-GC4",19,"J",4,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0075","diameter.at.bolt",34.8,"","standard GC"
"1a2","SALK_023588C","BC","BC-GC5",1,"C",5,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0076","diameter.at.bolt",39.85,"","standard GC"
"1a2","SALK_023588C","BC","BC-GC6",7,"E",5,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0076","diameter.at.bolt",36.42,"","standard GC"
"1a2","SALK_023588C","CofC","COFC-GC1",3,"D",1,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0076","diameter.at.bolt",29.1,"","standard GC"
"1a2","SALK_023588C","CofC","COFC-GC2",10,"D",2,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0076","diameter.at.bolt",38,"","standard GC"
"1a2","SALK_023588C","CofC","COFC-GC3",14,"H",3,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0076","diameter.at.bolt",27.4,"","standard GC"
"1a2","SALK_023588C","CofC","COFC-GC4",24,"F",6,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0076","diameter.at.bolt",32.8,"","standard GC"
"1a2","SALK_023625C","BC","BC-GC5",1,"E",5,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0077","diameter.at.bolt",51.13,"","standard GC"
"1a2","SALK_023625C","BC","BC-GC6",7,"H",5,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0077","diameter.at.bolt",55.56,"","standard GC"
"1a2","SALK_023625C","CofC","COFC-GC1",3,"G",3,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0077","diameter.at.bolt",NA,"","standard GC"
"1a2","SALK_023625C","CofC","COFC-GC2",9,"C",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0077","diameter.at.bolt",28.9,"","standard GC"
"1a2","SALK_023625C","CofC","COFC-GC3",13,"F",3,"1ENVT_GC","Single",2,"GC3","BC_S11Farm_0077","diameter.at.bolt",39.7,"","standard GC"
"1a2","SALK_023625C","CofC","COFC-GC4",21,"I",2,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0077","diameter.at.bolt",26,"","standard GC"
"1a2","SALK_023661C","BC","BC-GC5",1,"H",3,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0432","diameter.at.bolt",48.96,"","standard GC"
"1a2","SALK_023661C","BC","BC-GC6",7,"J",3,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0432","diameter.at.bolt",35.54,"","standard GC"
"1a2","SALK_023661C","CofC","COFC-GC1",6,"I",2,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0432","diameter.at.bolt",38.1,"","standard GC"
"1a2","SALK_023661C","CofC","COFC-GC2",12,"C",5,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0432","diameter.at.bolt",30.4,"","standard GC"
"1a2","SALK_023661C","CofC","COFC-GC3",17,"J",5,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0432","diameter.at.bolt",27.4,"","standard GC"
"1a2","SALK_023661C","CofC","COFC-GC4",22,"J",1,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0432","diameter.at.bolt",35,"","standard GC"
"1a2","SALK_023668C","BC","BC-GC5",1,"K",5,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0079","diameter.at.bolt",NA,"","standard GC"
"1a2","SALK_023668C","BC","BC-GC6",7,"K",5,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0079","diameter.at.bolt",NA,"","standard GC"
"1a2","SALK_023668C","CofC","COFC-GC1",5,"H",5,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0079","diameter.at.bolt",32.5,"","standard GC"
"1a2","SALK_023668C","CofC","COFC-GC2",10,"I",3,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0079","diameter.at.bolt",27.9,"","standard GC"
"1a2","SALK_023668C","CofC","COFC-GC3",18,"E",3,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0079","diameter.at.bolt",24.3,"","standard GC"
"1a2","SALK_023668C","CofC","COFC-GC4",21,"J",1,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0079","diameter.at.bolt",36.7,"","standard GC"
"1a2","SALK_023684C","BC","BC-GC5",1,"L",4,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0082","diameter.at.bolt",47.12,"","standard GC"
"1a2","SALK_023684C","BC","BC-GC6",7,"K",1,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0082","diameter.at.bolt",48.46,"","standard GC"
"1a2","SALK_023684C","CofC","COFC-GC1",2,"D",4,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0082","diameter.at.bolt",22.4,"","standard GC"
"1a2","SALK_023684C","CofC","COFC-GC2",12,"G",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0082","diameter.at.bolt",17.7,"","standard GC"
"1a2","SALK_023684C","CofC","COFC-GC3",18,"K",2,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0082","diameter.at.bolt",29.9,"","standard GC"
"1a2","SALK_023684C","CofC","COFC-GC4",22,"F",1,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0082","diameter.at.bolt",28.6,"","standard GC"
"1a2","SALK_023712C","BC","BC-GC5",1,"D",5,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0085","diameter.at.bolt",47.78,"","standard GC"
"1a2","SALK_023712C","BC","BC-GC6",7,"I",5,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0085","diameter.at.bolt",45.48,"","standard GC"
"1a2","SALK_023712C","CofC","COFC-GC1",5,"K",4,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0085","diameter.at.bolt",32.4,"","standard GC"
"1a2","SALK_023712C","CofC","COFC-GC2",9,"H",3,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0085","diameter.at.bolt",28.7,"","standard GC"
"1a2","SALK_023712C","CofC","COFC-GC3",14,"H",5,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0085","diameter.at.bolt",36.8,"","standard GC"
"1a2","SALK_023712C","CofC","COFC-GC4",22,"H",2,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0085","diameter.at.bolt",26.6,"","standard GC"
"1a2","SALK_023720C","BC","BC-GC5",1,"L",1,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0434","diameter.at.bolt",46.07,"","standard GC"
"1a2","SALK_023720C","BC","BC-GC6",7,"E",2,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0434","diameter.at.bolt",NA,"","standard GC"
"1a2","SALK_023720C","CofC","COFC-GC1",1,"I",4,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0434","diameter.at.bolt",24.9,"","standard GC"
"1a2","SALK_023720C","CofC","COFC-GC2",10,"A",5,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0434","diameter.at.bolt",27.1,"","standard GC"
"1a2","SALK_023720C","CofC","COFC-GC3",18,"I",5,"1ENVT_GC","Unknown",1,"GC3","BC_S11Farm_0434","diameter.at.bolt",28.7,"","standard GC"
"1a2","SALK_023720C","CofC","COFC-GC4",21,"J",4,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0434","diameter.at.bolt",23.9,"","standard GC"
"1a2","SALK_023726C","BC","BC-GC5",1,"F",5,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0086","diameter.at.bolt",37.45,"","standard GC"
"1a2","SALK_023726C","BC","BC-GC6",7,"G",1,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0086","diameter.at.bolt",38.55,"","standard GC"
"1a2","SALK_023726C","CofC","COFC-GC1",4,"J",3,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0086","diameter.at.bolt",28.7,"","standard GC"
"1a2","SALK_023726C","CofC","COFC-GC2",7,"C",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0086","diameter.at.bolt",14.7,"","standard GC"
"1a2","SALK_023726C","CofC","COFC-GC3",14,"J",5,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0086","diameter.at.bolt",26.4,"","standard GC"
"1a2","SALK_023726C","CofC","COFC-GC4",20,"D",1,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0086","diameter.at.bolt",19,"","standard GC"
"1a2","SALK_023753C","BC","BC-GC5",1,"A",1,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0088","diameter.at.bolt",45.61,"","standard GC"
"1a2","SALK_023753C","BC","BC-GC6",7,"B",4,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0088","diameter.at.bolt",NA,"","standard GC"
"1a2","SALK_023753C","CofC","COFC-GC1",5,"D",1,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0088","diameter.at.bolt",21.5,"","standard GC"
"1a2","SALK_023753C","CofC","COFC-GC2",12,"C",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0088","diameter.at.bolt",21.3,"","standard GC"
"1a2","SALK_023753C","CofC","COFC-GC3",13,"H",2,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0088","diameter.at.bolt",32.3,"","standard GC"
"1a2","SALK_023753C","CofC","COFC-GC4",20,"F",6,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0088","diameter.at.bolt",30.9,"","standard GC"
"1a2","SALK_023771C","BC","BC-GC5",1,"B",6,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0090","diameter.at.bolt",41.72,"","standard GC"
"1a2","SALK_023771C","BC","BC-GC6",7,"F",5,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0090","diameter.at.bolt",44.88,"","standard GC"
"1a2","SALK_023771C","CofC","COFC-GC1",6,"B",4,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0090","diameter.at.bolt",19.9,"","standard GC"
"1a2","SALK_023771C","CofC","COFC-GC2",7,"F",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0090","diameter.at.bolt",32.6,"","standard GC"
"1a2","SALK_023771C","CofC","COFC-GC3",13,"J",3,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0090","diameter.at.bolt",27.4,"","standard GC"
"1a2","SALK_023771C","CofC","COFC-GC4",22,"D",3,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0090","diameter.at.bolt",23,"","standard GC"
"1a2","SALK_023783C","BC","BC-GC5",1,"L",2,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0091","diameter.at.bolt",37.98,"","standard GC"
"1a2","SALK_023783C","BC","BC-GC6",7,"H",1,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0091","diameter.at.bolt",38.07,"","standard GC"
"1a2","SALK_023783C","CofC","COFC-GC1",5,"D",6,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0091","diameter.at.bolt",23,"","standard GC"
"1a2","SALK_023783C","CofC","COFC-GC2",8,"D",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0091","diameter.at.bolt",26.4,"","standard GC"
"1a2","SALK_023783C","CofC","COFC-GC3",15,"E",3,"1ENVT_GC","Unknown",1,"GC3","BC_S11Farm_0091","diameter.at.bolt",26.4,"","standard GC"
"1a2","SALK_023783C","CofC","COFC-GC4",19,"C",4,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0091","diameter.at.bolt",33.1,"","standard GC"
"1a2","SALK_023786C","BC","BC-GC5",1,"K",3,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0092","diameter.at.bolt",45.81,"","standard GC"
"1a2","SALK_023786C","BC","BC-GC6",7,"L",6,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0092","diameter.at.bolt",56.38,"","standard GC"
"1a2","SALK_023786C","CofC","COFC-GC1",4,"E",3,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0092","diameter.at.bolt",27.9,"","standard GC"
"1a2","SALK_023786C","CofC","COFC-GC2",7,"B",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0092","diameter.at.bolt",23,"","standard GC"
"1a2","SALK_023786C","CofC","COFC-GC3",15,"E",2,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0092","diameter.at.bolt",18.8,"","standard GC"
"1a2","SALK_023786C","CofC","COFC-GC4",20,"J",6,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0092","diameter.at.bolt",36.8,"","standard GC"
"1a2","SALK_023810C","BC","BC-GC5",1,"J",5,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0094","diameter.at.bolt",32.52,"","standard GC"
"1a2","SALK_023810C","BC","BC-GC6",7,"G",2,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0094","diameter.at.bolt",56.75,"","standard GC"
"1a2","SALK_023810C","CofC","COFC-GC1",1,"K",3,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0094","diameter.at.bolt",32.5,"","standard GC"
"1a2","SALK_023810C","CofC","COFC-GC2",10,"J",2,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0094","diameter.at.bolt",39.5,"","standard GC"
"1a2","SALK_023810C","CofC","COFC-GC3",15,"A",3,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0094","diameter.at.bolt",26.7,"","standard GC"
"1a2","SALK_023810C","CofC","COFC-GC4",22,"C",5,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0094","diameter.at.bolt",17.6,"","standard GC"
"1a2","SALK_023888C","BC","BC-GC5",1,"F",2,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0098","diameter.at.bolt",50.3,"","standard GC"
"1a2","SALK_023888C","BC","BC-GC6",7,"K",2,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0098","diameter.at.bolt",57.31,"","standard GC"
"1a2","SALK_023888C","CofC","COFC-GC1",2,"K",5,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0098","diameter.at.bolt",27.4,"","standard GC"
"1a2","SALK_023888C","CofC","COFC-GC2",12,"K",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0098","diameter.at.bolt",26.1,"","standard GC"
"1a2","SALK_023888C","CofC","COFC-GC3",13,"I",5,"1ENVT_GC","Single",2,"GC3","BC_S11Farm_0098","diameter.at.bolt",31.2,"","standard GC"
"1a2","SALK_023888C","CofC","COFC-GC4",22,"B",5,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0098","diameter.at.bolt",16.9,"","standard GC"
"1a2","SALK_023899C","BC","BC-GC5",1,"B",4,"1ENVT_GC","Unknown",1,"GC5","BC_S11Farm_0100","diameter.at.bolt",42.06,"","standard GC"
"1a2","SALK_023899C","BC","BC-GC6",7,"A",4,"1ENVT_GC","Unknown",1,"GC6","BC_S11Farm_0100","diameter.at.bolt",44.45,"","standard GC"
"1a2","SALK_023899C","CofC","COFC-GC1",5,"K",5,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0100","diameter.at.bolt",25,"","standard GC"
"1a2","SALK_023899C","CofC","COFC-GC2",12,"E",5,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0100","diameter.at.bolt",32.4,"","standard GC"
"1a2","SALK_023899C","CofC","COFC-GC3",14,"C",1,"1ENVT_GC","Unknown",1,"GC3","BC_S11Farm_0100","diameter.at.bolt",37.3,"","standard GC"
"1a2","SALK_023899C","CofC","COFC-GC4",23,"G",4,"1ENVT_GC","Unknown",1,"GC4","BC_S11Farm_0100","diameter.at.bolt",36.1,"","standard GC"
"1a2","SALK_023909C","BC","BC-GC5",1,"F",1,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0101","diameter.at.bolt",45.3,"","standard GC"
"1a2","SALK_023909C","BC","BC-GC6",7,"J",4,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0101","diameter.at.bolt",NA,"","standard GC"
"1a2","SALK_023909C","CofC","COFC-GC1",5,"L",6,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0101","diameter.at.bolt",25.9,"","standard GC"
"1a2","SALK_023909C","CofC","COFC-GC2",9,"B",2,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0101","diameter.at.bolt",25.7,"","standard GC"
"1a2","SALK_023909C","CofC","COFC-GC3",13,"G",2,"1ENVT_GC","Single",2,"GC3","BC_S11Farm_0101","diameter.at.bolt",24.3,"","standard GC"
"1a2","SALK_023909C","CofC","COFC-GC4",23,"H",6,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0101","diameter.at.bolt",25.8,"","standard GC"
"1a2","SALK_023915C","BC","BC-GC5",1,"J",3,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0103","diameter.at.bolt",43.6,"","standard GC"
"1a2","SALK_023915C","BC","BC-GC6",7,"B",5,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0103","diameter.at.bolt",51.64,"","standard GC"
"1a2","SALK_023915C","CofC","COFC-GC1",2,"B",2,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0103","diameter.at.bolt",28.1,"","standard GC"
"1a2","SALK_023915C","CofC","COFC-GC2",8,"J",5,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0103","diameter.at.bolt",32.9,"","standard GC"
"1a2","SALK_023915C","CofC","COFC-GC3",16,"B",3,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0103","diameter.at.bolt",36.9,"","standard GC"
"1a2","SALK_023915C","CofC","COFC-GC4",24,"E",4,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0103","diameter.at.bolt",37.7,"","standard GC"
"1a2","SALK_023923C","BC","BC-GC5",1,"G",2,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0104","diameter.at.bolt",50.2,"","standard GC"
"1a2","SALK_023923C","BC","BC-GC6",7,"A",2,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0104","diameter.at.bolt",45.46,"","standard GC"
"1a2","SALK_023923C","CofC","COFC-GC1",5,"H",3,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0104","diameter.at.bolt",24.3,"","standard GC"
"1a2","SALK_023923C","CofC","COFC-GC2",12,"D",4,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0104","diameter.at.bolt",29.6,"","standard GC"
"1a2","SALK_023923C","CofC","COFC-GC3",18,"E",5,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0104","diameter.at.bolt",31.9,"","standard GC"
"1a2","SALK_023923C","CofC","COFC-GC4",21,"C",1,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0104","diameter.at.bolt",22.4,"","standard GC"
"1a2","SALK_023943C","BC","BC-GC5",2,"L",2,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0105","diameter.at.bolt",37.69,"","standard GC"
"1a2","SALK_023943C","BC","BC-GC6",8,"I",1,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0105","diameter.at.bolt",31.27,"","standard GC"
"1a2","SALK_023943C","CofC","COFC-GC1",4,"C",5,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0105","diameter.at.bolt",28.9,"","standard GC"
"1a2","SALK_023943C","CofC","COFC-GC2",9,"G",4,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0105","diameter.at.bolt",26.8,"","standard GC"
"1a2","SALK_023943C","CofC","COFC-GC3",13,"C",4,"1ENVT_GC","Single",2,"GC3","BC_S11Farm_0105","diameter.at.bolt",28.7,"","standard GC"
