"exptid","accession","institution","facility","flat","row","column","fruitnum","aborted.fruits","inflorescence.height","diameter.at.bolt","treatment","parent_id"
"1a1","SALK_074302C","CofC","COFC-GC1",3,"A",4,18,5,19,39.5,"standard GC","BC_S11Farm_0295"
"1a1","SALK_074302C","CofC","COFC-GC2",8,"I",5,25,8,22.2,31.6,"standard GC","BC_S11Farm_0295"
"1a1","SALK_074327C","BC","BC-GC1",1,"G",2,68,0,31.6,40.68,"standard GC","BC_S11Farm_0296"
"1a1","SALK_074327C","CofC","COFC-GC1",5,"E",6,19,9,19.4,27.4,"standard GC","BC_S11Farm_0296"
"1a1","SALK_074327C","CofC","COFC-GC2",11,"I",2,21,11,21.8,29.5,"standard GC","BC_S11Farm_0296"
"1a1","SALK_074403C","BC","BC-GC1",4,"D",3,79,13,29.2,59.42,"standard GC","BC_S11Farm_0298"
"1a1","SALK_074403C","CofC","COFC-GC1",2,"A",4,17,5,21.6,40.3,"standard GC","BC_S11Farm_0298"
"1a1","SALK_074403C","CofC","COFC-GC2",7,"J",2,14,7,19.4,35.6,"standard GC","BC_S11Farm_0298"
"1a1","SALK_074523C","BC","BC-GC1",6,"F",5,NA,NA,NA,61.71,"standard GC","BC_S11Farm_0300"
"1a1","SALK_074523C","CofC","COFC-GC1",4,"K",2,24,5,21.6,27.2,"standard GC","BC_S11Farm_0300"
"1a1","SALK_074523C","CofC","COFC-GC2",11,"D",6,23,3,20,25.6,"standard GC","BC_S11Farm_0300"
"1a1","SALK_074540C","BC","BC-GC1",3,"J",4,NA,NA,NA,NA,"standard GC","BC_S11Farm_0301"
"1a1","SALK_074540C","CofC","COFC-GC1",2,"E",4,13,3,16.4,24.7,"standard GC","BC_S11Farm_0301"
"1a1","SALK_074540C","CofC","COFC-GC2",11,"C",2,20,5,19.3,23.7,"standard GC","BC_S11Farm_0301"
"1a1","SALK_074593C","BC","BC-GC1",5,"E",4,76,3,30,54.03,"standard GC","BC_S11Farm_0303"
"1a1","SALK_074593C","CofC","COFC-GC1",2,"K",5,11,2,16.9,27.4,"standard GC","BC_S11Farm_0303"
"1a1","SALK_074593C","CofC","COFC-GC2",11,"L",4,20,3,19.5,28.4,"standard GC","BC_S11Farm_0303"
"1a1","SALK_074601C","BC","BC-GC1",6,"H",5,NA,NA,NA,45.78,"standard GC","BC_S11Farm_0304"
"1a1","SALK_074601C","CofC","COFC-GC1",5,"K",5,11,8,15.1,18.5,"standard GC","BC_S11Farm_0304"
"1a1","SALK_074601C","CofC","COFC-GC2",7,"D",5,19,9,18.3,26.4,"standard GC","BC_S11Farm_0304"
"1a1","SALK_074609C","BC","BC-GC1",5,"E",6,58,11,26.5,54.09,"standard GC","BC_S11Farm_0305"
"1a1","SALK_074609C","CofC","COFC-GC1",1,"L",1,9,4,13.2,23,"standard GC","BC_S11Farm_0305"
"1a1","SALK_074609C","CofC","COFC-GC2",10,"B",5,18,5,21.3,21.9,"standard GC","BC_S11Farm_0305"
"1a1","SALK_074788C","BC","BC-GC1",5,"K",5,89,1,30,61.53,"standard GC","BC_S11Farm_0307"
"1a1","SALK_074788C","CofC","COFC-GC1",5,"D",3,8,4,12.2,16.5,"standard GC","BC_S11Farm_0307"
"1a1","SALK_074788C","CofC","COFC-GC2",10,"F",5,23,7,20.5,39.3,"standard GC","BC_S11Farm_0307"
"1a1","SALK_074806C","BC","BC-GC1",4,"C",4,54,14,29.8,50.11,"standard GC","BC_S11Farm_0308"
"1a1","SALK_074806C","CofC","COFC-GC1",6,"L",1,19,11,17.9,23.7,"standard GC","BC_S11Farm_0308"
"1a1","SALK_074806C","CofC","COFC-GC2",8,"A",1,14,6,17.5,26.7,"standard GC","BC_S11Farm_0308"
"1a1","SALK_074807C","BC","BC-GC1",1,"F",6,24,7,25.4,43.15,"standard GC","BC_S11Farm_0309"
"1a1","SALK_074807C","CofC","COFC-GC1",1,"H",1,11,4,15.3,20,"standard GC","BC_S11Farm_0309"
"1a1","SALK_074807C","CofC","COFC-GC2",10,"C",2,27,7,22.8,38.4,"standard GC","BC_S11Farm_0309"
"1a1","SALK_074821C","BC","BC-GC1",1,"E",4,70,1,29.7,NA,"standard GC","BC_S11Farm_0310"
"1a1","SALK_074821C","CofC","COFC-GC1",4,"A",4,17,4,18.9,34.1,"standard GC","BC_S11Farm_0310"
"1a1","SALK_074821C","CofC","COFC-GC2",9,"D",2,20,11,19.2,25.7,"standard GC","BC_S11Farm_0310"
"1a1","SALK_074830C","BC","BC-GC1",3,"J",1,44,3,24.7,38.86,"standard GC","BC_S11Farm_0311"
"1a1","SALK_074830C","CofC","COFC-GC1",3,"L",3,19,3,20.9,35.2,"standard GC","BC_S11Farm_0311"
"1a1","SALK_074830C","CofC","COFC-GC2",12,"L",3,35,6,23.7,37.5,"standard GC","BC_S11Farm_0311"
"1a1","SALK_074889C","BC","BC-GC1",3,"D",2,8,9,27.7,47.05,"standard GC","BC_S11Farm_0312"
"1a1","SALK_074889C","CofC","COFC-GC1",4,"F",5,15,4,15.8,28.9,"standard GC","BC_S11Farm_0312"
"1a1","SALK_074889C","CofC","COFC-GC2",8,"L",4,13,5,16.7,34.4,"standard GC","BC_S11Farm_0312"
"1a1","SALK_074896C","BC","BC-GC1",6,"B",4,87,22,25.8,59.83,"standard GC","BC_S11Farm_0313"
"1a1","SALK_074896C","CofC","COFC-GC1",6,"C",6,10,4,13,20.4,"standard GC","BC_S11Farm_0313"
"1a1","SALK_074896C","CofC","COFC-GC2",7,"A",3,10,5,14.8,42.1,"standard GC","BC_S11Farm_0313"
"1a1","SALK_074901C","BC","BC-GC1",5,"I",2,98,26,29.5,66.95,"standard GC","BC_S11Farm_0315"
"1a1","SALK_074901C","CofC","COFC-GC1",2,"H",4,16,3,20.3,31.6,"standard GC","BC_S11Farm_0315"
"1a1","SALK_074901C","CofC","COFC-GC2",10,"A",6,27,6,22.5,44.1,"standard GC","BC_S11Farm_0315"
"1a1","SALK_074962C","BC","BC-GC1",4,"B",1,44,19,29.2,60.97,"standard GC","BC_S11Farm_0316"
"1a1","SALK_074962C","CofC","COFC-GC1",2,"B",1,19,3,20.4,35,"standard GC","BC_S11Farm_0316"
"1a1","SALK_074962C","CofC","COFC-GC2",11,"I",4,24,5,20.8,34.5,"standard GC","BC_S11Farm_0316"
"1a1","SALK_075035C","BC","BC-GC1",1,"G",4,64,2,30,55.79,"standard GC","BC_S11Farm_0318"
"1a1","SALK_075035C","CofC","COFC-GC1",5,"I",4,17,6,15.9,18.8,"standard GC","BC_S11Farm_0318"
"1a1","SALK_075035C","CofC","COFC-GC2",12,"K",4,27,11,21.3,44,"standard GC","BC_S11Farm_0318"
"1a1","SALK_075046C","BC","BC-GC1",3,"D",6,42,12,25.6,44.25,"standard GC","BC_S11Farm_0319"
"1a1","SALK_075046C","CofC","COFC-GC1",5,"H",6,10,9,12.3,18.9,"standard GC","BC_S11Farm_0319"
"1a1","SALK_075046C","CofC","COFC-GC2",10,"A",1,31,4,22.4,41.5,"standard GC","BC_S11Farm_0319"
"1a1","SALK_075228C","BC","BC-GC1",6,"E",5,NA,NA,NA,58.39,"standard GC","BC_S11Farm_0320"
"1a1","SALK_075228C","CofC","COFC-GC1",5,"C",5,20,6,17.3,25,"standard GC","BC_S11Farm_0320"
"1a1","SALK_075228C","CofC","COFC-GC2",10,"D",4,29,10,22.6,38,"standard GC","BC_S11Farm_0320"
"1a1","SALK_075260C","BC","BC-GC1",2,"C",2,40,19,27.6,41.59,"standard GC","BC_S11Farm_0322"
"1a1","SALK_075260C","CofC","COFC-GC1",6,"J",5,14,4,16.5,22.1,"standard GC","BC_S11Farm_0322"
"1a1","SALK_075260C","CofC","COFC-GC2",10,"J",5,24,7,21,36.3,"standard GC","BC_S11Farm_0322"
"1a1","SALK_075261C","BC","BC-GC1",1,"L",3,15,0,20.5,29.51,"standard GC","BC_S11Farm_0323"
"1a1","SALK_075261C","CofC","COFC-GC1",1,"A",4,14,3,15.6,30.9,"standard GC","BC_S11Farm_0323"
"1a1","SALK_075261C","CofC","COFC-GC2",12,"C",4,24,7,19,32.8,"standard GC","BC_S11Farm_0323"
"1a1","SALK_075391C","BC","BC-GC1",6,"A",1,49,7,25.7,50.03,"standard GC","BC_S11Farm_0327"
"1a1","SALK_075391C","CofC","COFC-GC1",3,"J",6,26,8,23.8,36.2,"standard GC","BC_S11Farm_0327"
"1a1","SALK_075391C","CofC","COFC-GC2",8,"L",3,16,6,19.7,36.7,"standard GC","BC_S11Farm_0327"
"1a1","SALK_075433C","BC","BC-GC1",1,"H",3,72,1,34.7,69.76,"standard GC","BC_S11Farm_0329"
"1a1","SALK_075433C","CofC","COFC-GC1",4,"I",5,17,5,18.6,33.2,"standard GC","BC_S11Farm_0329"
"1a1","SALK_075433C","CofC","COFC-GC2",9,"K",4,24,4,23.6,44.2,"standard GC","BC_S11Farm_0329"
"1a1","SALK_075496C","BC","BC-GC1",2,"D",6,53,18,20.6,32.2,"standard GC","BC_S11Farm_0331"
"1a1","SALK_075496C","CofC","COFC-GC1",3,"F",5,19,3,21.3,31.3,"standard GC","BC_S11Farm_0331"
"1a1","SALK_075496C","CofC","COFC-GC2",8,"B",1,13,7,16,28.6,"standard GC","BC_S11Farm_0331"
"1a1","SALK_075516C","BC","BC-GC1",1,"I",3,101,18,32.8,54.52,"standard GC","BC_S11Farm_0332"
"1a1","SALK_075516C","CofC","COFC-GC1",5,"J",1,13,3,15.4,22.3,"standard GC","BC_S11Farm_0332"
"1a1","SALK_075516C","CofC","COFC-GC2",9,"H",6,26,4,23.5,40.8,"standard GC","BC_S11Farm_0332"
"1a1","SALK_075519C","BC","BC-GC1",2,"G",5,79,6,26.9,46.58,"standard GC","BC_S11Farm_0333"
"1a1","SALK_075519C","CofC","COFC-GC1",5,"B",5,12,5,16,23.3,"standard GC","BC_S11Farm_0333"
"1a1","SALK_075519C","CofC","COFC-GC2",7,"J",1,14,12,16.2,30.1,"standard GC","BC_S11Farm_0333"
"1a1","SALK_075661C","BC","BC-GC1",2,"D",2,32,9,27.5,31.49,"standard GC","BC_S11Farm_0334"
"1a1","SALK_075661C","CofC","COFC-GC1",3,"G",6,29,10,24.2,40.5,"standard GC","BC_S11Farm_0334"
"1a1","SALK_075661C","CofC","COFC-GC2",9,"L",3,24,7,24.1,35.4,"standard GC","BC_S11Farm_0334"
"1a1","SALK_075669C","BC","BC-GC1",1,"L",6,49,1,26,37.85,"standard GC","BC_S11Farm_0335"
"1a1","SALK_075669C","CofC","COFC-GC1",6,"L",2,18,12,18.2,27,"standard GC","BC_S11Farm_0335"
"1a1","SALK_075669C","CofC","COFC-GC2",11,"I",1,13,12,19.3,29.7,"standard GC","BC_S11Farm_0335"
"1a1","SALK_075713C","BC","BC-GC1",2,"H",1,45,15,24.5,35.22,"standard GC","BC_S11Farm_0337"
"1a1","SALK_075713C","CofC","COFC-GC1",3,"B",3,17,4,15.7,29.4,"standard GC","BC_S11Farm_0337"
"1a1","SALK_075713C","CofC","COFC-GC2",7,"A",4,10,7,13.9,41,"standard GC","BC_S11Farm_0337"
"1a1","SALK_075724C","BC","BC-GC1",3,"H",4,56,11,25.8,42.32,"standard GC","BC_S11Farm_0338"
"1a1","SALK_075724C","CofC","COFC-GC1",1,"G",4,16,4,18.1,22.4,"standard GC","BC_S11Farm_0338"
"1a1","SALK_075724C","CofC","COFC-GC2",9,"H",3,38,14,26,40.3,"standard GC","BC_S11Farm_0338"
"1a1","SALK_075796C","BC","BC-GC1",4,"A",1,68,17,25.5,58.66,"standard GC","BC_S11Farm_0340"
"1a1","SALK_075796C","CofC","COFC-GC1",1,"E",5,20,1,13.5,22.9,"standard GC","BC_S11Farm_0340"
"1a1","SALK_075796C","CofC","COFC-GC2",10,"D",1,28,10,24.2,38.1,"standard GC","BC_S11Farm_0340"
"1a1","SALK_075841C","BC","BC-GC1",4,"E",3,78,8,29.9,62.72,"standard GC","BC_S11Farm_0342"
"1a1","SALK_075841C","CofC","COFC-GC1",1,"A",6,8,2,11.8,18.2,"standard GC","BC_S11Farm_0342"
"1a1","SALK_075841C","CofC","COFC-GC2",9,"K",1,26,13,23.1,39.1,"standard GC","BC_S11Farm_0342"
"1a1","SALK_075873C","BC","BC-GC1",1,"F",1,NA,NA,NA,NA,"standard GC","BC_S11Farm_0343"
"1a1","SALK_075873C","CofC","COFC-GC1",3,"G",2,28,4,28,37.3,"standard GC","BC_S11Farm_0343"
"1a1","SALK_075873C","CofC","COFC-GC2",12,"F",4,32,8,26.8,39.2,"standard GC","BC_S11Farm_0343"
"1a1","SALK_075879C","BC","BC-GC1",1,"G",6,53,0,28.8,41.56,"standard GC","BC_S11Farm_0344"
"1a1","SALK_075879C","CofC","COFC-GC1",6,"K",1,9,5,14.3,20.8,"standard GC","BC_S11Farm_0344"
"1a1","SALK_075879C","CofC","COFC-GC2",10,"L",2,20,4,23.2,37.4,"standard GC","BC_S11Farm_0344"
"1a1","SALK_075931C","BC","BC-GC1",6,"H",4,NA,NA,NA,61.03,"standard GC","BC_S11Farm_0347"
"1a1","SALK_075931C","CofC","COFC-GC1",5,"G",5,18,3,13.2,20,"standard GC","BC_S11Farm_0347"
"1a1","SALK_075931C","CofC","COFC-GC2",7,"G",1,13,8,16.2,30.1,"standard GC","BC_S11Farm_0347"
"1a1","SALK_075966C","BC","BC-GC1",3,"J",2,35,6,28.5,40.18,"standard GC","BC_S11Farm_0349"
"1a1","SALK_075966C","CofC","COFC-GC1",2,"H",1,13,4,17.3,29.8,"standard GC","BC_S11Farm_0349"
"1a1","SALK_075966C","CofC","COFC-GC2",9,"B",6,22,10,22.6,30.1,"standard GC","BC_S11Farm_0349"
"1a1","SALK_075970C","BC","BC-GC1",5,"E",5,121,41,35,50.18,"standard GC","BC_S11Farm_0350"
"1a1","SALK_075970C","CofC","COFC-GC1",1,"J",1,9,6,16.5,23.2,"standard GC","BC_S11Farm_0350"
"1a1","SALK_075970C","CofC","COFC-GC2",8,"C",1,17,6,21.6,33.1,"standard GC","BC_S11Farm_0350"
"1a1","SALK_075994C","BC","BC-GC1",3,"I",1,51,1,25.2,36.19,"standard GC","BC_S11Farm_0351"
"1a1","SALK_075994C","CofC","COFC-GC1",3,"E",1,17,4,18,32.3,"standard GC","BC_S11Farm_0351"
"1a1","SALK_075994C","CofC","COFC-GC2",11,"J",2,22,8,20.6,26.8,"standard GC","BC_S11Farm_0351"
"1a1","SALK_076054C","BC","BC-GC1",6,"G",6,NA,NA,NA,46.9,"standard GC","BC_S11Farm_0353"
"1a1","SALK_076054C","CofC","COFC-GC1",3,"B",1,18,2,19.9,36.9,"standard GC","BC_S11Farm_0353"
"1a1","SALK_076054C","CofC","COFC-GC2",11,"J",4,17,6,18,29.5,"standard GC","BC_S11Farm_0353"
"1a1","SALK_076067C","BC","BC-GC1",1,"B",1,32,8,27.5,32.04,"standard GC","BC_S11Farm_0355"
"1a1","SALK_076067C","CofC","COFC-GC1",2,"L",5,91,17,38.2,65.1,"standard GC","BC_S11Farm_0355"
"1a1","SALK_076067C","CofC","COFC-GC2",10,"F",2,29,9,24.8,43.9,"standard GC","BC_S11Farm_0355"
"1a1","SALK_076082C","BC","BC-GC1",4,"E",4,74,18,31.1,59.01,"standard GC","BC_S11Farm_0356"
"1a1","SALK_076082C","CofC","COFC-GC1",5,"L",6,14,4,18.1,19.7,"standard GC","BC_S11Farm_0356"
"1a1","SALK_076082C","CofC","COFC-GC2",8,"E",6,15,0,19.7,34.5,"standard GC","BC_S11Farm_0356"
"1a1","SALK_076197C","BC","BC-GC1",2,"G",4,74,3,31,42.1,"standard GC","BC_S11Farm_0358"
"1a1","SALK_076197C","CofC","COFC-GC1",3,"K",6,17,3,19.1,37.7,"standard GC","BC_S11Farm_0358"
"1a1","SALK_076197C","CofC","COFC-GC2",7,"F",4,11,5,15.5,NA,"standard GC","BC_S11Farm_0358"
"1a1","SALK_076273C","BC","BC-GC1",1,"L",2,63,0,30,50.35,"standard GC","BC_S11Farm_0359"
"1a1","SALK_076273C","CofC","COFC-GC1",4,"J",2,15,4,20.7,27.5,"standard GC","BC_S11Farm_0359"
"1a1","SALK_076273C","CofC","COFC-GC2",7,"F",2,18,10,18,NA,"standard GC","BC_S11Farm_0359"
"1a1","SALK_076324C","BC","BC-GC1",3,"A",4,77,13,28.2,46.45,"standard GC","BC_S11Farm_0360"
"1a1","SALK_076324C","CofC","COFC-GC1",1,"G",6,21,1,15.4,19.1,"standard GC","BC_S11Farm_0360"
"1a1","SALK_076324C","CofC","COFC-GC2",10,"I",2,25,7,22.2,37.1,"standard GC","BC_S11Farm_0360"
"1a1","SALK_076337C","BC","BC-GC1",2,"L",1,44,11,25.1,39.11,"standard GC","BC_S11Farm_0361"
"1a1","SALK_076337C","CofC","COFC-GC1",3,"J",3,17,2,20.1,33.4,"standard GC","BC_S11Farm_0361"
"1a1","SALK_076337C","CofC","COFC-GC2",9,"F",3,31,15,26.3,40.1,"standard GC","BC_S11Farm_0361"
"1a1","SALK_076362C","BC","BC-GC1",1,"B",4,47,1,29.8,36.38,"standard GC","BC_S11Farm_0362"
"1a1","SALK_076362C","CofC","COFC-GC1",6,"G",3,19,7,18.7,21.7,"standard GC","BC_S11Farm_0362"
"1a1","SALK_076362C","CofC","COFC-GC2",9,"L",1,25,9,20.4,47,"standard GC","BC_S11Farm_0362"
"1a1","SALK_076366C","BC","BC-GC1",4,"B",6,55,16,27.6,NA,"standard GC","BC_S11Farm_0363"
"1a1","SALK_076366C","CofC","COFC-GC1",1,"K",1,11,5,16.4,24.4,"standard GC","BC_S11Farm_0363"
"1a1","SALK_076366C","CofC","COFC-GC2",8,"B",3,10,1,14,28.2,"standard GC","BC_S11Farm_0363"
"1a1","SALK_079430C","BC","BC-GC1",4,"K",2,63,12,33.2,58.1,"standard GC","CofC_S11Farm_0891"
"1a1","SALK_079430C","CofC","COFC-GC1",3,"E",2,17,3,22,34.1,"standard GC","CofC_S11Farm_0891"
"1a1","SALK_079430C","CofC","COFC-GC2",9,"E",3,31,12,24,35.7,"standard GC","CofC_S11Farm_0891"
"1a1","SALK_079811C","BC","BC-GC1",1,"L",1,48,0,20.5,41.45,"standard GC","CofC_S11Farm_0897"
"1a1","SALK_079811C","CofC","COFC-GC1",1,"C",5,11,5,15.3,20.2,"standard GC","CofC_S11Farm_0897"
"1a1","SALK_079811C","CofC","COFC-GC2",8,"J",6,29,9,23.5,37.2,"standard GC","CofC_S11Farm_0897"
"1a1","SALK_081643C","BC","BC-GC1",4,"D",1,NA,NA,NA,NA,"standard GC","CofC_S11Farm_0919"
"1a1","SALK_081643C","CofC","COFC-GC1",6,"I",1,NA,NA,NA,NA,"standard GC","CofC_S11Farm_0919"
"1a1","SALK_081643C","CofC","COFC-GC2",12,"H",1,NA,NA,NA,34.4,"standard GC","CofC_S11Farm_0919"
"1a1","SALK_082484C","BC","BC-GC1",3,"F",5,128,29,24,52.25,"standard GC","CofC_S11Farm_0935"
"1a1","SALK_082484C","CofC","COFC-GC1",5,"H",3,9,3,13.7,15.2,"standard GC","CofC_S11Farm_0935"
"1a1","SALK_082484C","CofC","COFC-GC2",7,"I",2,18,7,18.7,31.3,"standard GC","CofC_S11Farm_0935"
"1a1","SALK_082546C","BC","BC-GC1",6,"H",2,NA,NA,NA,62.57,"standard GC","CofC_S11Farm_0939"
"1a1","SALK_082546C","CofC","COFC-GC1",4,"C",2,17,3,20.5,29.9,"standard GC","CofC_S11Farm_0939"
"1a1","SALK_082546C","CofC","COFC-GC2",8,"C",5,24,4,19.5,28.9,"standard GC","CofC_S11Farm_0939"
"1a1","SALK_082690C","BC","BC-GC1",5,"I",4,87,11,31.7,60.52,"standard GC","CofC_S11Farm_0944"
"1a1","SALK_082690C","CofC","COFC-GC1",5,"I",3,14,6,14.6,20,"standard GC","CofC_S11Farm_0944"
"1a1","SALK_082690C","CofC","COFC-GC2",8,"J",4,25,13,23.4,NA,"standard GC","CofC_S11Farm_0944"
"1a1","SALK_085481C","BC","BC-GC1",3,"A",2,95,43,25.7,46.17,"standard GC","CofC_S11Farm_0985"
"1a1","SALK_085481C","CofC","COFC-GC1",1,"G",3,19,5,17.3,18.2,"standard GC","CofC_S11Farm_0985"
"1a1","SALK_085481C","CofC","COFC-GC2",8,"D",2,24,2,19.4,32.7,"standard GC","CofC_S11Farm_0985"
"1a1","SALK_086642C","BC","BC-GC1",1,"E",1,50,6,29,43.88,"standard GC","CofC_SF01_0025"
"1a1","SALK_086642C","CofC","COFC-GC1",5,"I",6,13,10,16,18,"standard GC","CofC_SF01_0025"
"1a1","SALK_086642C","CofC","COFC-GC2",8,"G",6,29,11,24.7,35.6,"standard GC","CofC_SF01_0025"
"1a1","SALK_087519C","BC","BC-GC1",5,"K",1,78,3,32.4,50.43,"standard GC","CofC_S11Farm_1030"
"1a1","SALK_087519C","CofC","COFC-GC1",4,"A",2,14,3,18.5,27.9,"standard GC","CofC_S11Farm_1030"
"1a1","SALK_087519C","CofC","COFC-GC2",9,"A",2,17,4,15.7,36.4,"standard GC","CofC_S11Farm_1030"
"1a1","SALK_087870C","BC","BC-GC1",2,"A",3,44,8,23.3,43.06,"standard GC","CofC_S11Farm_1042"
"1a1","SALK_087870C","CofC","COFC-GC1",6,"D",1,14,4,19.5,19.3,"standard GC","CofC_S11Farm_1042"
"1a1","SALK_087870C","CofC","COFC-GC2",7,"C",3,19,12,18.3,34.7,"standard GC","CofC_S11Farm_1042"
"1a1","SALK_088253C","BC","BC-GC1",6,"D",2,99,33,28.7,60.32,"standard GC","CofC_S11Farm_1053"
"1a1","SALK_088253C","CofC","COFC-GC1",3,"H",6,19,3,21.3,38.4,"standard GC","CofC_S11Farm_1053"
"1a1","SALK_088253C","CofC","COFC-GC2",11,"K",3,22,8,20.5,25.8,"standard GC","CofC_S11Farm_1053"
"1a1","SALK_088429C","BC","BC-GC1",2,"I",4,79,4,29,50.41,"standard GC","CofC_S11Farm_1055"
"1a1","SALK_088429C","CofC","COFC-GC1",3,"L",5,21,2,20,33.4,"standard GC","CofC_S11Farm_1055"
"1a1","SALK_088429C","CofC","COFC-GC2",9,"E",1,26,5,21.3,32.5,"standard GC","CofC_S11Farm_1055"
"1a1","SALK_089917C","BC","BC-GC1",1,"A",1,61,0,29.7,36.54,"standard GC","CofC_S11Farm_1076"
"1a1","SALK_089917C","CofC","COFC-GC1",4,"J",1,22,8,22.6,35.3,"standard GC","CofC_S11Farm_1076"
"1a1","SALK_089917C","CofC","COFC-GC2",11,"G",1,21,8,21.4,36.7,"standard GC","CofC_S11Farm_1076"
"1a1","SALK_090508C","BC","BC-GC1",4,"E",6,65,30,31.7,52.89,"standard GC","CofC_S11Farm_1083"
"1a1","SALK_090508C","CofC","COFC-GC1",4,"H",6,27,4,20.7,33.7,"standard GC","CofC_S11Farm_1083"
"1a1","SALK_090508C","CofC","COFC-GC2",9,"H",5,33,2,29.1,39.2,"standard GC","CofC_S11Farm_1083"
"1a1","SALK_091887C","BC","BC-GC1",1,"B",2,54,0,28.2,40.09,"standard GC","CofC_S11Farm_1098"
"1a1","SALK_091887C","CofC","COFC-GC1",5,"G",6,22,2,16.4,22.9,"standard GC","CofC_S11Farm_1098"
"1a1","SALK_091887C","CofC","COFC-GC2",7,"H",1,12,7,16.4,28.9,"standard GC","CofC_S11Farm_1098"
"1a1","SALK_092897C","BC","BC-GC1",3,"L",2,48,3,25.8,42.24,"standard GC","CofC_S11Farm_1109"
"1a1","SALK_092897C","CofC","COFC-GC1",4,"H",2,17,4,19.1,38.8,"standard GC","CofC_S11Farm_1109"
"1a1","SALK_092897C","CofC","COFC-GC2",9,"G",4,35,15,27,41.4,"standard GC","CofC_S11Farm_1109"
"1a1","SALK_093390C","BC","BC-GC1",4,"G",2,77,10,30.5,65.71,"standard GC","CofC_S11Farm_1118"
"1a1","SALK_093390C","CofC","COFC-GC1",5,"F",6,21,2,19.2,23,"standard GC","CofC_S11Farm_1118"
"1a1","SALK_093390C","CofC","COFC-GC2",10,"B",1,26,12,22.7,37,"standard GC","CofC_S11Farm_1118"
"1a1","SALK_093499C","BC","BC-GC1",5,"I",1,85,25,29,58.8,"standard GC","CofC_S11Farm_1125"
"1a1","SALK_093499C","CofC","COFC-GC1",1,"I",6,10,5,11.9,12.1,"standard GC","CofC_S11Farm_1125"
"1a1","SALK_093499C","CofC","COFC-GC2",11,"E",2,27,7,22.6,34.3,"standard GC","CofC_S11Farm_1125"
"1a1","SALK_094623C","BC","BC-GC1",2,"H",5,NA,NA,NA,NA,"standard GC","CofC_S11Farm_1139"
"1a1","SALK_094623C","CofC","COFC-GC1",2,"B",6,NA,NA,NA,NA,"standard GC","CofC_S11Farm_1139"
"1a1","SALK_094623C","CofC","COFC-GC2",7,"C",5,NA,NA,NA,21.6,"standard GC","CofC_S11Farm_1139"
"1a1","SALK_098383C","BC","BC-GC1",1,"I",1,52,2,27.2,45.13,"standard GC","CofC_S11Farm_1183"
"1a1","SALK_098383C","CofC","COFC-GC1",2,"G",4,15,2,19.4,34.1,"standard GC","CofC_S11Farm_1183"
"1a1","SALK_098383C","CofC","COFC-GC2",8,"F",3,20,5,20.7,30.6,"standard GC","CofC_S11Farm_1183"
"1a1","SALK_098531C","BC","BC-GC1",2,"I",5,65,32,27.6,55.61,"standard GC","CofC_S11Farm_1191"
"1a1","SALK_098531C","CofC","COFC-GC1",2,"E",3,24,5,19.7,26.8,"standard GC","CofC_S11Farm_1191"
"1a1","SALK_098531C","CofC","COFC-GC2",12,"L",4,23,5,18.6,51.8,"standard GC","CofC_S11Farm_1191"
"1a1","SALK_098706C","BC","BC-GC1",2,"K",6,57,11,27.4,44.66,"standard GC","CofC_SF01_0286"
"1a1","SALK_098706C","CofC","COFC-GC1",5,"B",4,19,5,18.6,22.9,"standard GC","CofC_SF01_0286"
"1a1","SALK_098706C","CofC","COFC-GC2",10,"C",5,24,7,20.2,36.3,"standard GC","CofC_SF01_0286"
"1a1","SALK_104454C","BC","BC-GC1",2,"J",1,43,4,25.9,33.93,"standard GC","CofC_S11Farm_1286"
"1a1","SALK_104454C","CofC","COFC-GC1",1,"L",4,11,7,15.8,19.3,"standard GC","CofC_S11Farm_1286"
"1a1","SALK_104454C","CofC","COFC-GC2",12,"K",1,24,7,20.4,40.1,"standard GC","CofC_S11Farm_1286"
"1a1","SALK_104622C","BC","BC-GC1",2,"F",5,82,9,26.1,41.99,"standard GC","CofC_S11Farm_1290"
"1a1","SALK_104622C","CofC","COFC-GC1",3,"E",6,18,4,22.1,40.8,"standard GC","CofC_S11Farm_1290"
"1a1","SALK_104622C","CofC","COFC-GC2",8,"B",2,23,4,20.3,27.6,"standard GC","CofC_S11Farm_1290"
"1a1","SALK_105953C","BC","BC-GC1",2,"A",2,NA,NA,NA,NA,"standard GC","CofC_S11Farm_1307"
"1a1","SALK_105953C","CofC","COFC-GC1",3,"F",4,17,5,18.2,31.5,"standard GC","CofC_S11Farm_1307"
"1a1","SALK_105953C","CofC","COFC-GC2",10,"G",1,21,9,20,37.7,"standard GC","CofC_S11Farm_1307"
"1a1","SALK_106046C","BC","BC-GC1",6,"G",3,NA,NA,NA,53.26,"standard GC","CofC_S11Farm_1311"
"1a1","SALK_106046C","CofC","COFC-GC1",3,"B",4,20,4,22,38.5,"standard GC","CofC_S11Farm_1311"
"1a1","SALK_106046C","CofC","COFC-GC2",8,"B",4,18,4,18.8,30,"standard GC","CofC_S11Farm_1311"
"1a1","SALK_106364C","BC","BC-GC1",1,"A",3,60,0,30.1,54.21,"standard GC","CofC_S11Farm_1315"
"1a1","SALK_106364C","CofC","COFC-GC1",2,"C",4,14,4,16.3,26.1,"standard GC","CofC_S11Farm_1315"
